60893,61084,108903,4763,,Gam Cru,Gacrux,12.519429,-57.113212,27.1518,27.94,-264.33,21.0,1.59,-0.579,M4III,1.6,-14.606901,-1.998688,-22.800748,1.789e-05,-1.26e-06,-3.693e-05,3.277578929248245,-0.9968135891950087,1.3545694234722223e-07,-1.281508001e-06,Gam,,Cru,1,60893,,148.45676750522713,,,
61166,61359,109379,4786,,9Bet Crv,Kraz,12.573121,-23.396759,44.6628,0.86,-56.0,-8.0,2.65,-0.6,G5II,0.893,-40.529889,-6.127261,-17.73539,1.221e-05,1.66e-06,-7.88e-06,3.2916353004822296,-0.40835048058703377,4.169397652777778e-09,-2.71495661e-07,Bet,9,Crv,1,61166,,151.3561248436207,,,
61748,61941,110379,4825,Gl 482A,29Gam Vir,Porrima,12.694345,-1.449375,11.685,-616.66,60.66,-19.9,2.74,2.402,F0V+...,0.368,-11.488622,-2.111702,-0.295552,1.361e-05,3.802e-05,3.95e-06,3.3233717735446278,-0.0252963627301925,-2.9896520425138888e-06,2.94087978e-07,Gam,29,Vir,1,61748,Gl 482,9.532350439205146,,,
62239,62434,111123,4853,,Bet Cru,Becrux,12.795359,-59.688764,85.3971,-48.24,-12.82,16.0,1.25,-3.407,B0.5III,-0.238,-42.168771,-8.909619,-73.723149,-7.73e-06,1.878e-05,-1.681e-05,3.349817026601454,-1.0417654498397388,-2.3387411950000003e-07,-6.2153113e-08,Bet,,Cru,1,62239,,2008.1678041839857,Bet,1.267,1.237
62757,62956,112185,4905,,77Eps UMa,Alioth,12.900472,55.959821,25.31,111.74,-8.99,-9.0,1.76,-0.256,A0p,-0.022,-13.775959,-3.309169,20.972944,7.32e-06,-1.234e-05,-8.24e-06,3.377335590144558,0.9766831266334463,5.417308066527778e-07,-4.3584749e-08,Eps,77,UMa,1,62757,,110.25543321022239,Eps,1.776,1.746
62925,63125,112413,4915,,12Alp2CVn,Cor Caroli,12.933807,38.31838,35.1989,-233.43,54.98,-3.0,2.89,0.157,A0spe...,-0.115,-26.795114,-6.684223,21.824384,-1.66e-06,4.064e-05,5.46e-06,3.386062717619973,0.6687818903174088,-1.1317005745208332e-06,2.66550561e-07,Alp-2,12,CVn,1,62925,,75.37025766884257,Alp-2,2.943,2.863
63405,63608,113226,4932,,47Eps Vir,Vindemiatrix,13.036278,10.95915,33.6022,-275.05,19.96,-14.0,2.85,0.218,G8IIIvar,0.934,-31.782664,-8.840495,6.38806,2.13e-06,4.71e-05,4.7e-07,3.4128895430497517,0.1912732567270875,-1.3334800283680557e-06,9.676881e-08,Eps,47,Vir,1,63405,,71.25248247522671,,,
65173,65378,116656,5054,NN 3783A,79Zet UMa,Mizar,13.398747,54.925362,26.3089,121.23,-22.01,-5.6,2.23,0.129,A2V,0.057,-14.115808,-5.413302,21.531272,6.46e-06,-1.408e-05,-6.3e-06,3.507783854721718,0.9586284043094538,5.877396249374999e-07,-1.06707491e-07,Zet,79,UMa,1,65173,NN 3783,77.33925780489973,,2.336,2.196
65269,65474,116658,5056,,67Alp Vir,Spica,13.419883,-11.161322,76.5697,-42.5,-31.73,1.0,0.98,-3.44,B1V,-0.235,-69.990853,-27.285826,-14.82176,-4.54e-06,1.516e-05,-1.175e-05,3.5133172180991257,-0.194801818024575,-2.0604581423611113e-07,-1.5383138e-07,Alp,67,Vir,1,65269,,2070.1413487910413,Alp,1.001,0.961
65272,65477,116842,5062,NN 3785,80    UMa,Alcor,13.420413,54.987958,25.0564,120.35,-16.94,-8.9,3.99,1.995,A5V SB,0.169,-13.393436,-5.223608,20.521915,8.61e-06,-1.233e-05,-8.64e-06,3.5134558303910652,0.9597209083849262,5.834732645486111e-07,-8.2127437e-08,,80,UMa,1,65272,,13.867558288718882,,,
67088,67301,120315,5191,,85Eta UMa,Alkaid,13.792354,49.313265,31.8674,-121.23,-15.56,-11.0,1.85,-0.667,B3V SB,-0.099,-18.529548,-9.394541,24.164506,-3.55e-06,1.92e-05,-1.01e-05,3.6108299012782816,0.8606788389261799,-5.877396249374999e-07,-7.5437008e-08,Eta,85,UMa,1,67088,,160.99040762157054,,,
67711,67927,121370,5235,Gl 534,8Eta Boo,Mufrid,13.911411,18.397717,11.396,-60.95,-358.1,1.0,2.68,2.396,G0IV,0.58,-9.487671,-5.188142,3.596709,-7.95e-06,-5.1e-07,-1.845e-05,3.64199895242804,0.3211007359693375,-2.9549393829861114e-07,-1.73611779e-06,Eta,8,Boo,1,67711,,9.585173976856456,,,
68483,68702,122451,5267,,Bet Cen,Hadar,14.063729,-60.373039,120.1923,-33.96,-25.06,6.0,0.61,-4.789,B1III,-0.231,-50.954051,-30.56287,-104.478695,-1.89e-06,2.194e-05,-1.255e-05,3.681875660376148,-1.053708314075195,-1.646427259166667e-07,-1.21494308e-07,Bet,,Cen,1,68483,,7171.33482657721,Bet,0.634,0.594
68537,68756,123299,5291,,11Alp Dra,Thuban,14.073165,64.37585,92.9368,-56.52,17.19,-13.0,3.67,-1.171,A0III SB,-0.049,-34.416017,-20.758849,83.796391,-2.25e-06,2.838e-05,-8.64e-06,3.6843459063539425,1.1235705482203713,-2.7401669224999995e-07,8.3339471e-08,Alp,11,Dra,1,68537,,256.09435171567696,,,
68714,68933,123139,5288,Gl 539,5The Cen,Menkent,14.111395,-36.369954,18.0343,-519.29,-517.87,1.3,2.06,0.78,K0IIIb,1.011,-12.358808,-7.624204,-10.694288,-1.9e-06,5.217e-05,-3.724e-05,3.6943545480965847,-0.6347754526653112,-2.517588961756944e-06,-2.510704607e-06,The,5,Cen,1,68714,,42.46195639463128,,,
69451,69673,124897,5340,Gl 541,16Alp Boo,Arcturus,14.26103,19.18241,11.2575,-1093.45,-1999.4,-5.0,-0.05,-0.307,K2IIIp,1.239,-8.823448,-5.932531,3.698938,-5.905e-05,3.22e-05,-0.00010473,3.7335290285420872,0.33479621805862125,-5.301195190034722e-06,-9.693364729e-06,Alp,16,Boo,1,69451,,115.55799554021293,,,
70666,70890,,,Gl 551,,Proxima Centauri,14.495985,-62.679485,1.2959,-3775.64,768.16,-16.0,11.01,15.447,M5Ve,1.807,-0.472264,-0.361451,-1.151219,-1.186e-05,2.079e-05,1.675e-05,3.7950399168315756,-1.09396338473328,-1.8304819248527778e-05,3.724144768e-06,,,Cen,1,70666,,5.770321353329293e-05,V645,11.079,10.939
71456,71683,128620,5459,Gl 559A,Alp1Cen,Rigil Kentaurus,14.660765,-60.833976,1.3248,-3678.19,481.84,-26.2,-0.01,4.379,G2V,0.71,-0.495203,-0.414084,-1.156625,-7.22e-06,2.476e-05,2.491e-05,3.838179211777228,-1.0617531757704175,-1.783236831682639e-05,2.336026238e-06,Alp-1,,Cen,1,71456,Gl 559,1.543121065657792,,0.113,-0.087
71879,72105,129988,5505,,36Eps Boo,Izar,14.749784,27.074222,62.1118,-50.65,20.0,-23.0,2.35,-1.616,A0,0.966,-41.582771,-36.462926,28.269741,7.75e-06,2.708e-05,-5.34e-06,3.8614843383663695,0.47253432342394,-2.455581292013889e-07,9.6962736e-08,Eps,36,Boo,1,71879,,385.83355990535125,,,
72380,72607,131873,5563,,7Bet UMi,Kochab,14.845105,74.155505,40.1445,-32.29,11.91,17.0,2.07,-0.948,K4IIIvar,1.465,-8.058164,-7.429707,38.619407,-6.11e-06,2.91e-06,1.736e-05,3.8864392902195473,1.2942577172364538,-1.565463374513889e-07,5.7741309e-08,Bet,7,UMi,1,72380,,208.54510476931685,,,
72396,72622,130841,5531,Gl 564.1,9Alp2Lib,Zubenelgenubi,14.847977,-16.041778,23.2396,-105.69,-69.0,-46.7,2.75,0.919,A3IV,0.147,-16.408581,-15.151818,-6.421874,2.722e-05,4.135e-05,5.73e-06,3.887191169503684,-0.27998184606259124,-5.123995789791666e-07,-3.34521439e-07,Alp-2,9,Lib,1,72396,,37.35940922587999,,,
74556,74785,135742,5685,,27Bet Lib,Zubeneschemali,15.283449,-9.382917,56.7537,-96.39,-20.76,-35.0,2.61,-1.16,B8V,-0.071,-36.549398,-42.420251,-9.252607,3.57e-06,4.477e-05,2e-07,4.001197527020817,-0.16376280166405,-4.673119066875e-07,-1.0064732e-07,Bet,27,Lib,1,74556,,253.51286304979072,,,
76035,76267,139006,5793,,5Alp CrB,Alphekka,15.578128,26.714693,23.0097,120.38,-89.44,2.0,2.22,0.41,A0V,0.032,-12.176093,-16.558746,10.343974,7.08e-06,-1.304e-05,-7.99e-06,4.0783442886637005,0.46625935084814374,5.836187086527777e-07,-4.33617355e-07,Alp,5,CrB,1,76035,,59.70352865838366,Alp,2.289,2.209
76835,77070,140573,5854,Gl 596.2,24Alp Ser,Unukalhai,15.737798,6.425627,22.6757,134.66,44.14,2.7,2.63,0.852,K2III,1.167,-12.5786,-18.695648,2.537718,1.105e-05,-1.009e-05,5.13e-06,4.120145986438394,0.11214834647163249,6.528501022361111e-07,2.13996758e-07,Alp,24,Ser,1,76835,,39.73745050614631,,,
78165,78401,143275,5953,,7Del Sco,Dschubba,16.005557,-22.62171,150.6024,-8.67,-36.9,-7.0,2.29,-3.599,B0.2IV,-0.117,-69.332609,-120.492107,-57.928452,2.98e-06,1.787e-05,-2.211e-05,4.190245125208222,-0.39482331934217,-4.203334610416667e-08,-1.78896248e-07,Del,7,Sco,1,78165,,2396.624529408638,Del,2.299,2.279
78580,78820,144217,5984,,8Bet1Sco,Graffias,16.09062,-19.805453,123.9157,-6.75,-24.89,-1.0,2.56,-2.906,B0.5V,-0.065,-55.881427,-102.320756,-41.98604,-6.7e-07,7.23e-06,-1.372e-05,4.21251438265692,-0.34567036986359373,-3.2724923437500004e-08,-1.20670125e-07,Bet-1,8,Sco,1,78580,,1265.9017493002452,,,
80519,80763,148478,6134,,21Alp Sco,Antares,16.490128,-26.432002,169.7793,-10.16,-23.21,-3.0,1.06,-5.089,M1Ib + B2.5V,1.865,-58.542602,-140.307591,-75.574766,-3.38e-06,1.36e-05,-1.574e-05,4.317105466000638,-0.4613254705959812,-4.9257069944444444e-08,-1.12525255e-07,Alp,21,Sco,1,80519,,9453.660459579653,Alp,1.155,0.995
80571,80816,148856,6148,,27Bet Her,Kornephoros,16.503668,21.489613,42.6621,-98.43,-14.49,-26.0,2.78,-0.37,G8III,0.947,-15.155861,-36.689058,15.62843,-9.79e-06,2.963e-05,-1.253e-05,4.320650131481575,0.3750645053168575,-4.772021057708333e-07,-7.0249502e-08,Bet,27,Her,1,80571,,122.4616199265049,,,
82022,82273,150798,6217,,Alp TrA,Atria,16.811077,-69.027715,119.7605,17.85,-32.92,-3.0,1.91,-3.482,K2IIb-IIIa,1.447,-13.127447,-40.804561,-111.826781,1.567e-05,1.486e-05,-3.98e-06,4.401129586218367,-1.2047609005058013,8.653924197916668e-08,-1.59600663e-07,Alp,,TrA,1,82022,,2151.7905703397573,,,
84086,84345,156014,6406,,64Alp1Her,Rasalgethi,17.244127,14.390333,110.2536,-6.71,32.78,-33.0,2.78,-2.432,M5IIvar,1.164,-20.995512,-104.709944,27.400863,3.77e-06,3.703e-05,8.58e-06,4.514501981353768,0.251158687566835,-3.253099796527778e-08,1.58921924e-07,Alp-1,64,Her,1,84086,,818.0879579457477,Alp,2.967,2.567
85410,85670,159181,6536,,23Bet Dra,Rastaban,17.507213,52.301387,116.5501,-15.59,11.57,-20.0,2.79,-2.543,G2II,0.954,-9.169333,-70.678899,92.218765,-6.46e-06,1.867e-05,-1.219e-05,4.583377711653538,0.9128314068132425,-7.558245279861111e-08,5.6092942e-08,Bet,23,Dra,1,85410,,906.149802231998,,,
85665,85927,158926,6527,,35Lam Sco,Shaula,17.560145,-37.103821,175.1313,-8.9,-29.95,-3.0,1.62,-4.597,B1.5IV+...,-0.231,-16.048583,-138.749793,-105.649898,-5.46e-06,1.854e-05,-1.843e-05,4.597235152451346,-0.6475838425148488,-4.314841756944444e-08,-1.45201697e-07,Lam,35,Sco,1,85665,,6008.9695048348585,Lam,1.656,1.596
85769,86032,159561,6556,Gl 681,55Alp Oph,Rasalhague,17.582241,12.560035,14.8965,110.08,-222.61,12.6,2.08,1.215,A5III,0.155,-1.587067,-14.453242,3.239454,6.15e-06,-1.685e-05,-1.289e-05,4.603020022725371,0.2192139606173275,5.336828995555555e-07,-1.079243734e-06,Alp,55,Oph,1,85769,,28.444611074479155,,,
85965,86228,159532,6553,,The Sco,Sargas,17.62198,-42.997824,92.081,6.06,-0.95,1.0,1.86,-2.961,F1II,0.406,-6.654055,-67.016643,-62.796539,2.65e-06,-7.2e-07,-1.01e-06,4.613423665072454,-0.7504535963001288,2.9379709041666665e-08,-4.605729e-09,The,,Sco,1,85965,,1331.6803762699813,,,
86475,86742,161096,6603,,60Bet Oph,Cebalrai,17.724543,4.567303,25.0941,-40.67,158.8,-12.0,2.76,0.762,K2III,1.168,-1.802333,-24.949291,1.998237,-3.94e-06,1.409e-05,1.828e-05,4.640274382729916,0.079714471486085,-1.9717372388194446e-07,7.69884124e-07,Bet,60,Oph,1,86475,,43.171784447092264,,,
87561,87833,164058,6705,,33Gam Dra,Etamin,17.943437,51.488895,47.3037,-8.52,-23.05,-28.0,2.24,-1.134,K5III,1.521,-0.436154,-29.451035,37.014357,-1.75e-06,1.372e-05,-2.57e-05,4.697580791571401,0.8986507441914112,-4.1306125583333336e-08,-1.11749553e-07,Gam,33,Dra,1,87561,,247.5141318074314,,,
87665,87937,,,Gl 699,,Barnard's Star,17.963472,4.693388,1.8238,-797.84,9999.99,-111.0,9.54,13.235,sdM4,1.57,-0.017373,-1.816613,0.149123,-5.91e-06,0.0001204,7.888e-05,4.702826031672147,0.08191507873243374,-3.868037468944444e-06,5.0066369421e-05,,,Oph,1,87665,,0.00044258837236262646,V2500,9.59,9.49
88361,88635,165135,6746,,10Gam2Sgr,Nash,18.096803,-30.424091,29.7,-55.75,-181.53,22.0,2.98,0.616,K0III,0.981,0.648969,-25.602281,-15.040072,-7.87e-06,-6.37e-06,-3.393e-05,4.737732034018264,-0.5310005637198976,-2.7028362690972226e-07,-8.80082274e-07,Gam-2,10,Sgr,1,88361,,49.38556196176077,,,
89653,89931,168454,6859,,19Del Sgr,Kaus Meridionalis,18.3499,-29.828103,106.6098,29.96,-26.38,-20.0,2.72,-2.419,K3III,1.38,8.460232,-92.098382,-53.027575,1.318e-05,2.584e-05,-1.65e-06,4.803992512939064,-0.5205986100711699,1.4525017869444445e-07,-1.27893848e-07,Del,19,Sgr,1,89653,,808.3510373900685,,,
89906,90185,169022,6879,,20Eps Sgr,Kaus Australis,18.402868,-34.384616,43.9367,-39.61,-124.05,-15.0,1.79,-1.424,B9.5III,-0.031,3.817188,-36.057831,-24.812975,-1.129e-05,2.654e-05,-1.314e-05,4.817859452696385,-0.6001247623494875,-1.9203469886805557e-07,-6.0141137e-07,Eps,20,Sgr,1,89906,,323.2957533680941,,,
90217,90496,169916,6913,Gl 713.1,22Lam Sgr,Kaus Borealis,18.466179,-25.4217,23.9693,-44.81,-186.29,-43.2,2.82,0.922,K1IIIb,1.025,2.635486,-21.487046,-10.289309,-1.116e-05,4.82e-05,-5.8e-07,4.83443427510616,-0.4436923676447937,-2.1724501025694445e-07,-9.03159405e-07,Lam,22,Sgr,1,90217,,37.25632384666037,,,
90979,91262,172167,7001,Gl 721,3Alp Lyr,Vega,18.61564,38.783692,7.6787,201.02,287.46,-12.1,0.03,0.604,A0Vvar,-0.001,0.960565,-5.908009,4.809731,4.76e-06,1.734e-05,5.9e-07,4.873563095509031,0.6769031163973025,9.745724606527778e-07,1.393645406e-06,Alp,3,Lyr,1,90979,,49.93441887213498,,,
92133,92420,174638,7106,,10Bet Lyr,Sheliak,18.834665,33.362667,294.9853,1.1,-4.46,-19.0,3.52,-3.829,A8:V comp SB,0.003,53.40884,-240.514817,162.223134,-1.22e-06,1.276e-05,-1.601e-05,4.930903798663317,0.5822883858014625,5.332950486111112e-09,-2.162269e-08,Bet,10,Lyr,1,92133,,2962.1019360527675,Bet,4.259,3.329
92564,92855,175191,7121,,34Sig Sgr,Nunki,18.92109,-26.296722,69.8324,13.87,-52.65,-11.0,2.05,-2.17,B2.5V,-0.134,14.950858,-60.794062,-30.937099,2.7e-07,1.858e-05,-1.1e-05,4.953529829382003,-0.4589643844760175,6.724365749305555e-08,-2.55254402e-07,Sig,34,Sgr,1,92564,,642.6877173170194,,,
93846,94141,178524,7264,,41Pi  Sgr,Albaldah,19.162731,-21.023615,156.25,-1.17,-36.83,-10.0,2.88,-3.089,F2II/III,0.377,43.714239,-139.143552,-56.055078,-6.71e-06,1.839e-05,-2.237e-05,5.016791345367199,-0.3669312993726825,-5.6723200625e-09,-1.78556878e-07,Pi,41,Sgr,1,93846,,1498.3042106226599,,,
95648,95947,183912,7417,,6Bet1Cyg,Albireo,19.512023,27.959681,133.1558,-7.09,-5.63,-24.0,3.05,-2.572,K3II+...,1.088,45.350466,-108.51838,62.430012,-1.193e-05,1.667e-05,-1.472e-05,5.108235547233712,0.4879884921686625,-3.437328995138889e-08,-2.729501e-08,Bet-1,6,Cyg,1,95648,,930.6791831626532,,,
95992,96295,184738,,,,Campbell's Hydrogen Star,19.579231,30.516371,100000.0,-4.16,-10.19,-30.4,10.0,-10.0,WC...,-0.013,34611.284098,-78889.844899,50778.453408,-0.00084972,-0.00308271,-0.00427137,5.12583076552782,0.5326111517280024,-2.016824911111111e-08,-4.9402514e-08,,,Cyg,1,95992,,870963.5899560815,V1966,10.048,9.938
96970,97278,186791,7525,,50Gam Aql,Tarazed,19.770994,10.613261,121.0654,15.72,-3.08,-2.0,2.72,-2.695,K3II,1.507,53.215608,-106.431852,22.297682,7.5e-06,5.63e-06,-2.15e-06,5.1760341858612176,0.18523635134271627,7.621271058333333e-08,-1.4932261e-08,Gam,50,Aql,1,96970,,1042.3174293933046,,,
97338,97649,187642,7557,Gl 768,53Alp Aql,Altair,19.846388,8.868322,5.1295,536.82,385.54,-26.1,0.76,2.21,A7IV-V,0.221,2.355468,-4.4873,0.790749,-1.12e-06,3.087e-05,5.36e-06,5.195772105546999,0.15478141706831,2.602576799958334e-06,1.869150664e-06,Alp,53,Aql,1,97338,,11.376272858234303,Alp,0.803,0.753
97725,98036,188512,7602,Gl 771A,60Bet Aql,Alshain,19.921887,6.406763,13.6986,46.35,-481.32,-40.7,3.71,3.027,G8IVvar,0.855,6.563854,-11.925647,1.528534,-1.553e-05,3.46e-05,-3.641e-05,5.215537811222483,0.11181911582943875,2.2471114093750002e-07,-2.333505207e-06,Bet,60,Aql,1,97725,Gl 771,5.360434578161428,,,
97987,98298,226868,,,,Cygnus X-1,19.972688,35.201604,595.2381,-3.82,-7.62,-2.7,8.84,-0.033,B0Ib,0.73,240.17499,-422.950898,343.12808,-4.44e-06,-1.45e-05,-1.956e-05,5.228837432951027,0.6143838937504825,-1.851988259722222e-08,-3.6942802e-08,,,Cyg,1,97987,,89.78421709097269,V1357,8.883,8.793
100128,100453,194093,7796,,37Gam Cyg,Sadr,20.370473,40.256679,561.7978,2.43,-0.93,-8.0,2.23,-6.518,F8Ib,0.673,249.318228,-348.795593,363.040966,2.7e-06,7.6e-06,-7.22e-06,5.332977255083509,0.7026115975482887,1.1780972437500002e-08,-4.508767e-09,Gam,37,Cyg,1,100128,,35253.318119588555,,,
100425,100751,193924,7790,,Alp Pav,Peacock,20.427459,-56.73509,54.8246,7.71,-86.15,2.0,1.94,-1.755,B2IV,-0.118,17.850262,-24.200974,-45.841245,-9.05e-06,1.572e-05,-1.427e-05,5.347896379067429,-0.9902141215861188,3.737913477083334e-08,-4.17666985e-07,Alp,,Pav,1,100425,,438.5306977749856,,,
101767,102098,197345,7924,,50Alp Cyg,Deneb,20.690532,45.280338,432.9004,1.56,1.55,-5.0,1.25,-6.932,A2Ia,0.092,197.250632,-232.113407,307.600832,-1.33e-06,6.62e-06,-1.34e-06,5.416768542177067,0.790290982752855,7.563093416666667e-09,7.514612e-09,Alp,50,Cyg,1,101767,,51617.86054966733,Alp,1.294,1.224
102157,102488,197989,7949,Gl 806.1A,53Eps Cyg,Gienah,20.770178,33.970256,22.2916,356.16,330.28,-10.9,2.48,0.739,K0III,1.021,12.262597,-13.834612,12.455654,9.44e-06,4.737e-05,2.337e-05,5.43761981873354,0.59289281587296,1.7267124046666668e-06,1.601242624e-06,Eps,53,Cyg,1,102157,Gl 806.1,44.09608164506378,,,
104751,105090,202560,,Gl 825,,Lacaille 8760,21.287725,-38.867362,3.9462,-3259.0,-1146.99,28.2,6.69,8.709,M1/M2V,1.397,2.330004,-2.003156,-2.476477,-3.405e-05,-5.295e-05,-3.518e-05,5.573113374318819,-0.6783634426887974,-1.5800077849305555e-05,-5.560764434e-06,,,Mic,1,104751,,0.028602236939542804,AX,6.707,6.667
104861,105199,203280,8162,Gl 826,5Alp Cep,Alderamin,21.30963,62.585573,15.0376,149.91,48.27,-11.5,2.45,1.564,A7IV-V,0.257,5.276111,-4.483201,13.348778,5.7e-07,1.386e-05,-8.82e-06,5.578848152361649,1.0923243046711761,7.267841885208333e-07,2.34019563e-07,Alp,5,Cep,1,104861,,20.62528697846573,,,
105936,106278,204867,8232,,22Bet Aqr,Sadalsuud,21.525982,-5.571172,164.7446,22.79,-6.7,7.0,2.9,-3.184,G0Ib,0.828,130.759282,-98.929336,-15.993766,1.625e-05,1.053e-05,-6.02e-06,5.635488811779081,-0.097235298222015,1.1048903779861111e-07,-3.2482516e-08,Bet,22,Aqr,1,105936,,1635.3096517445822,,,
106972,107315,206778,8308,,8Eps Peg,Enif,21.736433,9.875011,211.4165,30.02,1.38,5.0,2.38,-4.246,K2Ibvar,1.52,172.769915,-116.330918,36.25782,2.116e-05,2.284e-05,2.27e-06,5.690584775484336,0.17235145954124498,1.4554106690277777e-07,6.690428e-09,Eps,8,Peg,1,106972,,4349.106072324538,Eps,2.404,2.364
108728,109074,209750,8414,,34Alp Aqr,Sadalmelik,22.096399,-0.319851,160.5136,17.9,-9.93,8.0,2.95,-3.078,G2Ib,0.969,140.987693,-76.722268,-0.896054,1.381e-05,8.34e-06,-7.77e-06,5.784823674339427,-0.0055824472424825,8.678164881944445e-08,-4.8141998e-08,Alp,34,Aqr,1,108728,,1483.2009671818741,,,
108922,109268,209952,8425,Gl 848.2,Alp Gru,Alnair,22.137209,-46.960975,30.9693,127.6,-147.91,10.9,1.73,-0.725,B7IV,-0.07,18.672505,-9.904001,-22.635193,1.36e-06,2.096e-05,-2.33e-05,5.795507642944743,-0.8196236395192475,6.186222563888889e-07,-7.17087914e-07,Alp,,Gru,1,108922,,169.82436524617444,,,
110547,110893,239960,,Gl 860A,,Kruger 60,22.466642,57.695875,4.001,-870.23,-471.1,-33.3,9.59,11.579,M2V,1.613,1.968033,-0.83547,3.381486,-1.624e-05,-1.144e-05,-3.367e-05,5.881753022801692,1.0069829823740712,-4.218994092298611e-06,-2.283957249e-06,,,Cep,1,110547,Gl 860,0.002034229743211725,DO,9.628,9.548
111804,112158,215182,8650,,44Eta Peg,Matar,22.716704,30.221245,65.703,13.11,-26.11,4.0,2.93,-1.158,G2II-III..,0.852,53.59916,-18.717064,33.070991,8.67e-06,1.4e-06,-5.13e-06,5.947219325141893,0.5274602313825538,6.355907352083334e-08,-1.26584851e-07,Eta,44,Peg,1,111804,,253.04630494613966,,,
111893,112247,215441,,,,Babcock's star,22.735418,55.589226,100000.0,4.96,-0.98,0.0,8.83,-11.17,A0p,0.031,53443.383418,-18369.410721,82500.724352,0.00115224,0.00214649,-0.00026848,5.952118392409138,0.9702150174272276,2.4046758555555555e-08,-4.751174e-09,,,Lac,1,111893,,2558585.886905648,GL,8.907,8.757
113008,113368,216956,8728,Gl 881,24Alp PsA,Fomalhaut,22.960838,-29.622236,7.7036,329.22,-164.22,6.1,1.17,1.737,A3V,0.145,6.450517,-1.799476,-3.807757,5.61e-06,1.12e-05,-8.41e-06,6.011133383906492,-0.5170055514089774,1.596103599125e-06,-7.96161026e-07,Alp,24,PsA,1,113008,,17.587333541355722,,,
113521,113881,217906,8775,,53Bet Peg,Scheat,23.062901,28.082789,60.0962,187.76,137.61,9.0,2.44,-1.454,M2II-IIIvar,1.655,51.433435,-12.877612,28.290136,2.86e-06,5.567e-05,3.97e-05,6.037853304003958,0.49013713158091876,9.10286166611111e-07,6.67152105e-07,Bet,53,Peg,1,113521,,332.35330357747745,Bet,2.584,2.384
113603,113963,218045,8781,,54Alp Peg,Markab,23.079348,15.205264,40.8831,61.1,-42.56,-4.0,2.49,-0.568,B9.5III,-0.002,38.311434,-9.417123,10.722722,1.21e-06,1.217e-05,-9.21e-06,6.042159145935139,0.2653819265538575,2.962211588194444e-07,-2.06336702e-07,Alp,54,Peg,1,113603,,146.96028989796503,,,
113687,114046,217987,,Gl 887,,Lacaille 9352,23.097531,-35.853073,3.2759,6767.26,1326.66,9.5,7.35,9.773,M2/M3V,1.483,2.581532,-0.621353,-1.918773,4.484e-05,9.974e-05,1.138e-05,6.046919538269939,-0.6257541624947276,3.280860227876389e-05,6.431829174e-06,,,PsA,1,113687,,0.010734949358052354,,,
118084,7751,10361,487,Gl 66A,,p Eridani,1.663003,-56.19462,8.1466,268.8,25.41,19.5,5.8,6.245,K2 V,0.86,4.110128,1.912046,-6.7701,6.34e-06,1.466e-05,-1.601e-05,0.43537304995866666,-0.9807811326846,1.3031791733333335e-06,1.23186308e-07,,,Eri,1,118084,Gl 66,0.27669416454115103,,,
